Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2016-07-08,22.029443740844727,37.29050064086914,35.594810485839844,116.3271255493164,46.340065002441406,1.2480465173721313,14.45199966430664
2016-07-11,22.09780502319336,37.68899917602539,36.061946868896484,116.95221710205078,46.59702682495117,1.276762843132019,14.985333442687988
2016-07-12,22.198060989379883,37.410499572753906,36.32527542114258,117.01175689697266,47.14638137817383,1.295906901359558,14.976667404174805
2016-07-13,22.07274055480957,37.131500244140625,36.175010681152344,115.8707046508789,47.412174224853516,1.295415997505188,14.835332870483398
2016-07-14,22.510225296020508,37.060001373291016,36.488426208496094,116.3767318725586,47.61598587036133,1.3086694478988647,14.768667221069336
2016-07-15,22.507951736450195,36.77199935913086,36.47999954223633,115.95008087158203,47.580528259277344,1.2934527397155762,14.69333267211914
2016-07-18,22.747207641601562,36.80350112915039,37.35128402709961,118.44054412841797,47.81089782714844,1.300079584121704,15.083333015441895
2016-07-19,22.75631332397461,36.997501373291016,37.3617057800293,119.67088317871094,47.0400390625,1.3135782480239868,15.017333030700684
2016-07-20,22.776823043823242,37.2859992980957,37.543697357177734,120.97068786621094,49.53868103027344,1.330759048461914,15.223999977111816
2016-07-21,22.656051635742188,37.221500396728516,37.41128921508789,119.67088317871094,49.44121551513672,1.3062154054641724,14.699999809265137
2016-07-22,22.480602264404297,37.24300003051758,37.652801513671875,120.05784606933594,50.12346649169922,1.3418036699295044,14.817999839782715
2016-07-25,22.17983055114746,36.980499267578125,37.565521240234375,120.68294525146484,50.26523971557617,1.3665928840637207,15.333999633789062
2016-07-26,22.02716636657715,36.77949905395508,37.57197189331055,120.27613067626953,50.29181671142578,1.389909267425537,15.300666809082031
2016-07-27,23.45812225341797,36.833499908447266,37.78620147705078,122.37960815429688,49.78676986694336,1.3759193420410156,15.232666969299316
2016-07-28,23.774850845336914,37.63050079345703,37.97811508178711,124.0267105102539,49.80449295043945,1.3788641691207886,15.37399959564209
2016-07-29,23.745229721069336,37.94049835205078,39.24265670776367,122.97496795654297,50.220947265625,1.401444673538208,15.652667045593262
2016-08-01,24.16448211669922,38.387001037597656,39.718727111816406,123.34207153320312,50.1323356628418,1.3923639059066772,15.333999633789062
2016-08-02,23.806751251220703,38.02899932861328,39.678062438964844,122.13156127929688,50.1323356628418,1.3754289150238037,15.146666526794434
2016-08-03,24.105243682861328,37.731998443603516,39.61855697631836,121.55609130859375,50.4778938293457,1.3791097402572632,15.052666664123535
2016-08-04,24.254152297973633,38.03850173950195,39.53573989868164,123.39169311523438,50.85002899169922,1.4046353101730347,15.37399959564209
2016-08-05,24.622995376586914,38.29899978637695,40.01576614379883,124.175537109375,51.355064392089844,1.428442358970642,15.335332870483398
2016-08-08,24.826887130737305,38.327999114990234,39.93147277832031,124.28467559814453,51.44367218017578,1.4416964054107666,15.077333450317383
2016-08-09,24.927688598632812,38.41550064086914,40.04304885864258,124.08624267578125,51.56772994995117,1.4453784227371216,15.272000312805176
2016-08-10,24.74211883544922,38.428001403808594,40.09313201904297,123.90763092041016,51.408233642578125,1.4360514879226685,15.043333053588867
2016-08-11,24.72608184814453,38.5620002746582,40.07875061035156,123.927490234375,51.65633773803711,1.4652578830718994,14.994000434875488
2016-08-12,24.783361434936523,38.62799835205078,40.0217170715332,123.90763092041016,51.33734893798828,1.5472344160079956,15.040666580200195
2016-08-15,25.081186294555664,38.42449951171875,39.96766662597656,122.93525695800781,51.4968376159668,1.5457615852355957,15.03933334350586
2016-08-16,25.058273315429688,38.20199966430664,39.73112106323242,122.33995056152344,51.2115364074707,1.5364350080490112,14.907333374023438
2016-08-17,25.02161407470703,38.23149871826172,39.94089126586914,123.40160369873047,51.31853103637695,1.5008465051651,14.88266658782959
2016-08-18,24.98954963684082,38.222999572753906,39.8084831237793,122.9451904296875,51.354183197021484,1.524163007736206,14.900667190551758
2016-08-19,25.05368995666504,37.865501403808594,39.654754638671875,122.59791564941406,51.372013092041016,1.5280905961990356,15.0
2016-08-22,24.85895538330078,37.9739990234375,39.52086639404297,123.18331909179688,51.41659164428711,1.5344716310501099,14.862000465393066
2016-08-23,24.936853408813477,38.122501373291016,39.50300598144531,123.40160369873047,51.61273956298828,1.546889305114746,14.989333152770996
2016-08-24,24.748998641967773,37.86249923706055,39.354740142822266,122.51854705810547,51.66622543334961,1.5230376720428467,14.841333389282227
2016-08-25,24.64360809326172,37.96099853515625,39.24067687988281,122.92533874511719,51.86237716674805,1.5129566192626953,14.730667114257812
2016-08-26,24.499286651611328,38.45000076293945,39.33588409423828,123.98700714111328,51.7375602722168,1.525251030921936,14.666000366210938
2016-08-29,24.471790313720703,38.56449890136719,39.46482467651367,125.5547103881836,51.79997253417969,1.5242674350738525,14.346667289733887
2016-08-30,24.283937454223633,38.37900161743164,39.271419525146484,124.86016082763672,51.61273956298828,1.5154154300689697,14.089332580566406
2016-08-31,24.30684471130371,38.45800018310547,39.16877365112305,125.13798522949219,51.229366302490234,1.5082842111587524,14.133999824523926
2016-09-01,24.451171875,38.53099822998047,39.245635986328125,125.18759155273438,51.34527587890625,1.5527907609939575,13.38466739654541
2016-09-02,24.680265426635742,38.62200164794922,39.51688766479492,125.52494812011719,51.41659164428711,1.5375453233718872,13.185333251953125
